0	。 。 。 扮演得像是一部经过不良编辑，长达91分钟的预告片，而且导演似乎无法获得连贯的节奏。 事实上，她似乎并没有尝试过。 
0	也许勒布朗认为：“嘿，关于打棒球的猴子的电影更糟。” 
0	您所期望的就是您得到的。 。 。 假设期望值没有提高到六年级以上的高度。 
0	Barry Sonnenfeld欠坦率哈巴狗大时间 
0	罗杰·阿瓦里（Roger Avary）对mpaa的up然最大的问题是，即使在导演的全部荣耀中，他所拍的电影也几乎令人震惊，几乎没有兴趣，最重要的是几乎没有任何东西。 
0	如此充满悬而未决的问题，以至于要坚定信念，就需要巨大的飞跃。 
0	我走近迎接员，说如果她必须重新坐下，她应该要求加薪。 
0	认真但举手之劳。 
0	如果sinise的性格有头脑，他的苦难将在五分钟内结束，但情节却竭尽全力，为他绊倒了障碍。 
0	对于年轻人来说太慢了，对于老年人来说太浅了。 
0	演播室没有提供提前放映的理由。 “冥王星纳什的冒险”是一个很大的恶臭。 
0	一条没有前提的妙语，一个玩笑，完全是由发霉的半角字符记忆引起的。 
0	带着一个我们不喜欢的角色，一个我们不相信的角色，将他们置于一场意志的战斗中，这是不可能关心的，也不是很可笑。 
0	这部电影试图吸引观众购买的东西不会让大多数聪明的观众满意。 
0	即使在一部关于校园堕落的电影中许多幼稚的演员的诱人前景并没有在刻意的，令人厌烦的丑陋中消失，鸟巢未能建构一个甚至具有戏剧性兴趣的故事也会变得乏味。 
0	坐在最后一个渔线轮上（扰流板警报！）比听一个四岁的孩子夸张夸张的讲述他万圣节去鬼屋的吸引力明显要小。 
0	将其信息与最终的取悦欲望相混淆，并将其扭曲成一种期待的想法是这三位女演员，或他们的角色中的任何一件最后的事。 
0	在一家无所事事的酒店里，对失败者的致命沉闷，毫无意义的沉思。 
0	随着这种新的滚球运动，感觉和情感被只能被认为是机器人情感的特征所压倒。 
0	只能假设陪审团在2002年的圣丹斯舞蹈节上授予了霍夫曼兄弟的兄弟戈迪以瓦尔多盐的剧本奖，这是在试图将其成功脱颖而出的尝试 
0	比推荐的电影更难以接受的电影-在视觉上就像牙医的候诊室一样平淡无奇，加上舒缓的木扎克和可以预见的叙事节奏。 
0	具有讽刺意味的是，性爱与这个故事无关，这足以说明试图逃避你的责任是多么la脚，永远不要让一只大狗和小孩呆在一起。 但是别管这些; 胸部是幻想 
0	该脚本以一种平淡的，表面的方式涵盖了庞大而沉重的话题，却无法洞悉坏人为什么会发生好事。 
0	如此完美的疏离肖像，无疑将成功疏远大多数观众。 
0	说话者应该比空洞的敬意更好。 
0	跳过电影并购买飞利浦玻璃原声光盘。 
0	感觉就像一个寒冷的老人正在进行动作。 
0	端庄的首席执行官在乡村静修处相遇，撒尿于一棵树上。 你能忍受笑声吗？ 
0	呆板的和机械的，有点像一个愚蠢的博物馆展览。 
0	没有观点，也没有当代对琼的女权主义困境的解释，所以我们离开去思考制作这部电影的唯一原因是因为目前的标准允许大量裸露。 
0	当心古怪的brit-com。 他们可以而且会从奇怪的幽默变成乏味的感伤。 
0	有它的时刻-和几乎一样多的子图。 
0	插科打，和剧本混在一起。 
0	完全糟糕的伊朗戏剧。 。 。 就像在寒冷清真寺里a脚的ayatollah一样有趣。 
0	从叙述上讲，每天的麻烦都是一团糟。 
0	毫无用处地提取比阿特的情节的裸露骨头来达到无聊的好莱坞浪漫目的。 
0	小美人鱼背后的团队的导演约翰•穆斯克（john musker）和罗恩•克莱门特（ron clements）制作了闪闪发光的视网膜糖果，但是他们无法在寒冷的太空中引起许多情感共鸣。 
0	亚当·桑德勒的心脏可能在正确的位置，但他需要把头从屁股上拉出来 
0	毫无疑问，这对egoyan来说是一个极富野心的个人项目，但是，这也是他最出色的作品之外的笨拙和困惑。 
0	尽管进行了另类的接触，但击倒的家伙似乎很少有兴趣踢出像其年轻步枪一样鲜活的存在的理由。 
0	一切都很温顺。 这部电影最令人反感的是好莱坞希望人们为此付出代价。 
0	电影从头到尾都是一团糟。 
0	使这个女王成为完全现代的少女的麻烦在于，这也使她显得愚蠢而肤浅，而不是更有可能是精神病的受害者。 
0	我并不是说冰河时代没有一些漂亮的图片，但是故事中的实质不足以赋予他们生命。 
0	在讲一个故事时，人们不敢相信，布伊选择制作出最终可疑的东西。 
0	剧情只是从头到尾的刻板印象，剧本认为，目标观众不仅会失去精妙的感觉，而且太愚蠢了，以至于意识到他们已经看过一百遍完全相同的电影。 
0	终末脑死亡。 
0	有些情节有用，有些不起作用。 
0	拍摄精美，表现出色。 。 。 但诚然在叙述细节上有问题。 
0	。 尽管这部电影清楚地表明了一件事：她是一个漂亮的女人，但她不是上班族，她将会在假期的票房收入中占有一席之地。 
0	赖默尔不信任笑声，也无法唤起对整个亡灵不死流派的追随者的适当尊重，这些追随者应该从吸血鬼图片中获得更多收益，而不是一些尖叫的特殊效果。 
0	这部电影的女高音g讽令人难以置信的过时和不愉快，它们还证明了这部“我们为现金而做”续集的制作者多么绝望。 
0	哇 。 很久没让我对这部电影感到失望了。 
0	繁琐的工作是漫长的，而且行动不力，但信贷作家，制片人兼导演亚当·沃特斯坦（Adam Watstein）却完全没有完成。 
0	nettelbeck如何看待女工-或至少是这个女工，她对此知之甚少，这真是个阻力。 
0	鉴于哈里斯（哈里斯）最近的死亡，在电影中观看哈里斯（Hamris）使其在身体和情感上崩溃时显得有些痛苦，但是博伊德的电影几乎没有其他后果。 
0	令人好奇的是，这部电影和同样不合时宜的反托拉斯一样，很糟糕，只花费预算的一小部分。 
0	'电影的演员天赋或前提可能多么有趣的例子并不重要，因为结果坦率地说很无聊，而且有时令人遗憾。 ' 
0	这可能是2002年雷达屏幕上几乎没有出现过惊艳的电影之一。 
0	问题不在于这全是衍生品，因为许多有趣的电影都在回收旧的流行语。 问题是范怀尔德做的事很少，实际上对材料没什么好玩的。 
0	任何不忠实的事都没有什么有趣的。 
0	这些动作都没有电影制作者想象的那样快。 
0	经过处理的喜剧杂碎。 
0	就像废旧的荧屏系列一样，星际迷航：克星甚至暗示着一个65级的同学聚会，只有八个幸存的成员出现-没有喝酒。 
0	作为反乌托邦电影失败，因为华氏451的改造，甚至失败。 
0	充满了那种讨厌的声音，只有自我意识的神经系统专家参与其中。 
0	既不太爱也不太刺激的色情惊悚片。 
0	这部电影像巴特里比（bartleby）一样，有点僵硬-一部超干的办公室喜剧，似乎比其83分钟长一倍。 
0	游行队伍几乎永远被浪费了。 。 。 玛格丽塔（Margarita）感觉像是朦胧的高潮，晃动的时间太长。 
0	如果您珍惜时间和金钱，那就找到一个逃避条款，避免看到这种古怪的，可预见的重演。 
0	导演和她能干的演员似乎陷入了新时代启发的良好意图的狂喜之中，但他们所施的咒语一点也不令人着迷。 
0	一切都与纽约约会喜剧中的“问题”挂钩以简化。 
0	一种戏剧性的喜剧，像任何好莱坞的绒毛一样令人不快和不诚实。 
0	在这部间谍喜剧片中，客串包装的m：i-2欺骗标题是迄今为止最有趣的5分钟。 。 。 然后迈克·迈尔斯（Mike Myers）出现并摧毁了一切。 
0	它是如此愚蠢，以至于如果看到ba，murdock和其他a团队的成员乘坐一辆黑色和红色的面包车追逐它，您将不会感到惊讶。 
0	五十多岁的爱情鸟还不成熟，没有吸引力，无法关心。 
0	所以谦虚是自负，这是您始终扎根的那些稀有图片之一，衷心希望脚本的丰富承诺将在屏幕上实现。 从来没有，不是很充分。 
0	即使在夏季，最动荡不安的年轻观众也应该受到动作英雄的尊严的激励，而动作英雄的动机不仅仅是特许经营权。 
0	凭借所有关于虚荣心的笼统声明和一毛钱商店的沉思，以及对丰富和突然的智慧的担忧，这部电影在大部分上映时间中都成了讲道。 
0	一部糟糕的电影。 
0	尽管这部电影试图弄清其主人公的角色具有游戏性，但该片令人毛骨悚然，轮廓分明的达默（jeremy renner）与恶毒的行为之间仍然存在巨大的差距，这是认真的教科书无法弥补的。 
0	令人plo目结舌的，卑鄙的和花哨的。 
0	这四根羽毛绝对是马羽毛，但是如果您知道的话，您可能会在这个电影沙箱中玩得开心。 
0	从每个毛孔中渗出谦卑。 
0	“ solaris”是依靠观看者进行大部分工作的无形无关紧要的举动。 
0	乔治·希肯洛珀（George Hickenlooper）对此方向没有把握，也没有明智的ac啪声或强硬的犬儒主义。 
0	。 。 。 催眠地沉闷。 
0	尽管这个传奇故事令人难以置信，但是只有天才才可以触摸的就是杂乱的屏幕材料。 
0	它充满了笑声。 只是没有什么其他的了。 。 。 特别是在道德上。 
0	就像[矛上的]音乐录像中的一段一样可怕-除了它至少要播放90分钟以上，更糟的是，如果你想要观看的话，必须付费。 
0	混乱是我最不喜欢的情绪之一，特别是当我必须忍受146分钟的情绪时。 
0	如果我在伊拉德朗的坚硬土地上受苦并流血，我想让事情比我们成为军人时要记住的事情复杂得多。 
0	偶尔会大声冒犯，但更多的是，它只会使您陷入温和的昏迷状态。 
0	它可以和主流外国蘑菇一样发挥双重功能，例如我的胖胖的希腊婚礼 
0	到了结局的时候，你可能想知道为什么为什么一直看着这些姿势和姿势。 
0	新闻上令人怀疑，无能为力，常常致命地沉闷。 
0	将原始的凶手放入高科技太空站，可以释放潘多拉盒子的特殊效果，使整个范围从俗气到俗气再到俗气。 
0	在最好的情况下，它是黑鹰般的心跳。 最糟糕的时候是兰博-约翰·福特。 
0	正是您对一个名叫kaos的人的期望。 
0	计算的will水。 
0	这部电影 。 。 。 我不值得花精力来描述它有多糟糕。 
0	有或没有压载舱的情况下，k-19都沉入哈里森福特的低空。 
0	奥利弗•帕克（Oliver Parker）的导演辛苦地工作，以至于要把生命变成认真的重要性，以至于他大概拉了一两块肌肉。 
0	您可能会惊讶地发现塞恩菲尔德的现实生活很无聊。 
0	它不像它的前一代那么新鲜或令人愉悦，但是有足够的高点可以防止它完全浪费时间。 
0	沃尔什（Walsh）不能完全解决詹妮丝（Janice）行为中的许多矛盾之处，也不能用纯粹的魅力来弥补它们。 
0	这部系列的第10部电影看起来和感觉很累。 
0	它引人入胜，几乎没有提供关于它有趣的主题的见识。 
0	随着文森特越来越可憎，我发现自己越来越沮丧和脱离。 
0	电影史上最奇怪，最莫名其妙的续集之一。 
0	看着他们没有任何收获。 这并不可怕。 它讨厌它的角色。 它找不到娱乐或激发观众的方法。 
0	恐惧贯穿了整个故事叙述，托德•索隆兹（Todd Solondz）时常有趣，但最终怯auto地进行自评。 
0	受害者和掠夺者之间的权力争夺陷入了毫无区别的人为悬念的节奏。 
0	太可怕了。 
0	。 。 。 冰河沿熟悉的领域可以预见地蔓延，使其成为一部合格的家庭电影，不会赢得12岁以上的众多粉丝。 
0	尽管这部电影是好主意的，但可以租借原著并获得相同的爱情故事和寓言。 
0	太愚蠢和愚蠢，无法吸引目标受众。 
0	视频作品是如此的粗糙和粗糙，以至于依赖于“自然主义”，而不是精心照亮和设置，以至于让人难以收拾。 
0	真可怕。 
0	一个精巧的，但最终是空洞的模拟物。 
0	在进入真正的好东西之前，它被反复无常的主题幽默所困扰。 
0	这是一个令人着迷的前提，这部电影由于对话不畅和情节失误而受阻。 
0	汤米的工作是打扫她周围的窥视室，看完后，你也会感到像扫地机。 
0	毫无疑问，利福金会幻想自己是一个哈伯特·塞尔比。 但是，在他的整个剧本中没有一丝诚实的诗歌; 这简直是粗暴无情的剥削。 
0	蓬松的和一次性的。 
0	如此糟糕的电影，以至于它最幸运的观众会坐在整个节目中那些无知的笨蛋旁边。 
0	如果您去剧院看剧院时会发现一个可怕的，动感十足的冷水机，那么您可能很快就会在寻找一个标志。 出口指示牌。 
0	对那些喜欢爆炸，虐待狂和看到人们互相殴打的人的吸引力有限。 
0	尽管被冠以对话的内容，对话却显得断断续续且单音节。 
0	妈妈一家的长途旅行车，按R级分级。 
0	您最终得到的是冲浪电影的垂直限制-令人难忘的特技，之间有大量的停机时间。 
0	偷哈佛不在乎聪明，机智或任何其他聪明的幽默。 
0	比格洛均匀地处理核危机序列，但是当她应该建立悬念时挤奶戏剧，并拖延了太多的场景，应该迅速移动。 
0	挤满电影参考文献的电影带来了不可否认的享受，但是当没有其他事情发生时，乐趣淡薄了-然后消失了。 
0	想象一下凯文史密斯（凯文史密斯），郊区球衣的亵渎的坏男孩，如果他失去了大部分预算和所有幽默感。 结果可能看起来很庸俗。 
0	由于达默（Dahmer）所要求的可怕和可怜的主题，缺乏清晰度和胆识。 
0	圣诞老人第2条使我感到不适的是，圣诞老人如此艰难地与21世纪的现实相撞，令人讨厌。 
0	这是88分钟的精彩片段，太长了86分钟。 
0	这部电影比壮观的（视觉上的）偏爱科学。 
0	这种难以理解的混乱，感觉像是坏电影院，而不是被困在一个黑暗的坑里，对坏电影院有噩梦。 
0	除了麦克科斯特（mccoist）外，球员们在公园里一无所知。 表演并不好。 
0	整个事情是可以预见的。 
0	ya-ya姐妹会的秘密秘诀，还有大量的重新炸制的绿色西红柿。 
0	这个故事，另一个人的声音是地狱。 
0	令人窒息的强奸偿还恐怖片显示了该子类别最有能力的受害者。 。 。 以及对工业型肉类冷冻机的热情洋溢。 
0	星际迷航曾经很棒，但是现在它是副本的副本。 
0	不管演员会产生多少好处，放映时间最终都会因其自身的薄弱而折叠。 
0	提前很好地记录了每一个潜在的扭曲，每个表演都被静音了; 这部电影本身似乎是在rohypnol的影响下制作的。 
0	播放哈尔特·哈特利·沃纳贝（hal hartley wannabe）的电影，却没有搞笑的导演兼导演本人的漫画内容。 
0	韦尔·威尔（Wi Wiel）绝望的机智尝试丢失了，使批判吉姆（Jim Jim）的性格变得二维而毫无意义。 
0	尽管斯坦福大学表现出了持续的智力，贝贝诺伊维斯也表现出一种微妙的幽默，但作为一个诱骗奥斯卡的老妇，电影的创立者缺乏对社会环境的同情-富有的纽约知识分子-并断断续续。 
0	尽管迪士尼在这次动画冒险中遵循其标准公式，但感觉比平常更具强迫性。 
0	加汉 。 。 在这个荒谬的故事中，他把书中的每一个可疑的陈词滥调都扔了。 
0	一种基于理论，惯用技巧和虚假假设的伪造结构。 
0	[p]与罗伯特·德尼罗（Roberto Nitro）一起为电视喜剧节目喜剧表演墨菲似乎是无可厚非的。 问题在于他们被一个脚本困住，阻止他们在所有的汽缸上射击。 
0	'你会笑得不完整半小时，但出来时却感到奇怪地不满意。 你会觉得自己吃了没有花生酱的面包。 。 。 ' 
0	古德提供了令人绝望的表现。 
0	帕克应该用一种新鲜的方法来熟悉的材料来受到赞扬，但是他坚决忠于原始文本的决心使他采取了些礼貌的语调。 。 。 最终使故事的核心消灭了人类的悲剧。 
0	导演动turn动脑筋。 结果远比牵扯更疏远。 
0	博格达尼奇毫不羞耻地亲塞尔维亚人，几乎没有试图向对方发出声音。 
0	论文的缺乏最终使玛利亚姆发挥了课余活动的智力和情感影响。 
0	本年度最差的电影。 
0	按数量纱线 
0	没有莎士比亚的雄辩语言，更新乏味而迟钝。 
0	如果h。 G 。 威尔斯有一台时间机器，可以看一下他亲戚的改造版，他会说什么？ “看起来不错，桑尼，但您错过了重点。 ' 
0	在燕尾服的90分钟屏幕播放时间中，没有一个真正的“ chan时刻”。 
0	bisset提供游戏表演，但是她无法保存电影。 
0	看着金币中的奥斯丁力量就像在棉花糖上狂欢。 它当时香甜蓬松，但可能使您感到有点粘腻和不满意。 
0	是距宽限期3000英里以来最反人类的大型摄影棚照片。 
0	这部电影可能使你对生活感到沮丧。 
0	我确信电影制片人认为这是一个了不起的新颖的概念，但是任何曾经看过独立电影的人都可以认为这是一种廉价的陈词滥调。 
0	表演很好，但剧本与沃尔玛结帐行上的对话录音一样有趣。 
0	它的重磅主题对青少年来说太严肃了，但是这个故事充斥着童话故事和其他幼稚的东西，以至于对青少年毫无吸引力。 
0	在珍妮丝来到最后的救援队伍中营救前，剧情暴跌到了一个喜剧墓地。 
0	有时有非常非常非常好的原因将某些电影密封在一个罐子里，并无限期地放在偏远的架子上。 
0	这部电影在90分钟时很短，但感觉更长。 
0	凯夫，这是我的建议。 在标记虚线之前开始阅读脚本。 
0	一种喧闹而狡猾的民族情景喜剧。 。 。 明智的表示遗憾。 
0	一个丑小鸭的故事，如此丑陋而笨拙地讲，感觉很偶然。 
0	不幸的是，它也不是很好。 特别是与激发电影灵感的电视连续剧相比。 
0	它用再生纸包裹着经典的母女争斗，上面有闪亮的新蝴蝶结，尽管听众可以看出这不是全部，但至少看起来很漂亮。 
0	釉面里有一个花哨的b电影浮渣。 
0	这是一部电影，在此期间，您想要以笨拙，愚蠢以及完全错误的认真态度将自己的头撞到前方的座位上。 
0	当它搜索（我想是徒劳的）寻找新鲜的东西时，它朝多个方向移动。 
0	总而言之，走向灭亡的道路与其说是卓越，不如说是爱上陌生。 
0	巨大的脂肪痛。 
0	更好的电影的模仿，如鄙视和8 1/2。 
0	哈佛人难以理解，举止拙劣，脑袋破烂，可笑到足以成为经典。 
0	看着飞天仙女的电影，我的思绪不断回到比较的趣事：日本的卡通使人们癫痫发作。 
0	机会浪费了。 
0	在主题内容和叙述强度上，两种不相关的短片的巧妙组合，与导演先前的工作相去甚远。 
0	至少可以说，要围绕一个徒然的独裁者-疯子建立一个感觉良好的幻想是令人反感的，更不用说是不适当的和应得的了。 
0	对于最俗气的怪物来说，恐怖恶魔的这一面不是，而是比恐惧更容易诱发睡眠。 
0	轻柔的青少年轻弹。 
0	尽管它的气氛令人着迷。 。 。 这部戏最终太可预测了，不能给人留下很多印象。 
0	尽管这部粗鲁粗暴的电影确实带来了一些令人震惊的笑声，但它对现代社会的挖掘是我们以前见过的一切。 
0	尽管它试图做更多，但实际上它只是另一个大联盟。 
0	令人惊讶的是这个词-既不称职，不连贯，也不只是简单的废话。 的确，这些话都不能真正归结为一种特殊的劣势，这种劣势是荒谬的。 
0	可以肯定的是：这部电影并没有向您全面介绍莉莉·舒乔。 
0	舍弗的电影色调与电影摄影一样多变，因此它永远不会满足物质需求的轻浮附魔，而且角色的怪癖和古怪也永远不会吸引人。 
0	为了更好地理解为什么没有与我联系的原因，需要另一种观点，我不会再坐视这一观点了。 。 。 本身足够评论。 
0	古巴古丁。 他勇敢地穿过雪狗，但即使是他狂热的能量也无法激发这首喜剧。 
0	黛安·莱恩（Diane Lane）的出色表现无法挽救艾德里安·莱恩（Adrian lyne）的卑鄙道德。 
0	根本不清楚它要说的是什么，即使是-我怀疑那会很有趣。 
0	讲故事的感觉轻微。 
0	[swimfan]成为草率的情节，令人难以置信的令人难以置信的最后一幕以及过于疯狂以至于不感兴趣的卑鄙行为的受害者。 
0	这是丽娜·沃特米勒（Lina Wertmuller）1975年的喜剧喜剧的翻版，这可能是自约翰和博德雷克（John和Bo derek）做出荒谬的bolero之后最大的夫妻灾难。 
0	愚蠢的，大声的，愚蠢的。 
0	为什么要花9美元在剧院大厅那个油腻的小vidgame坑里花9美元左右就能买到的东西上呢？ 
0	这位法国导演出场了将近21/2小时的漫无目的，令人厌烦的电影院，半小时的时间开始使酷刑看起来有吸引力。 
0	基本的前提很有趣，但是很快变得令人讨厌和令人毛骨悚然。 
0	游泳池使我无聊淹死。 
0	这就像对迪士尼俗气的商业主义的全明星致敬。 
0	很难想象最近的一部电影，无论是独立电影还是其他电影，都会像这部电影一样混乱。 
0	一些计算机动画很帅，各种有趣的补充给原本惨淡的故事增添了急需的色彩，但总的来说，这部电影从来没有超越平庸。 
0	这里有一部很棒的90分钟电影； 不幸的是，它运行170。 
0	随着糖精电影的发展，如果服用大剂量的话，这很可能导致心脏骤停。 
0	换个日子只是断断续续的娱乐，但是很难不被它的魅力吸引住，也许不可能对自己长大的电影怀念不已。 
0	雄心勃勃，渴望进取的电影制片人经常遇到这种情况。 音乐视频的多产导演默里（Murray）用他的首张专辑充实了难以承受的情节。 
0	谜团的奥秘在于，丰富的历史主题与如此多的一流人才相结合。 。 。 本来可以画出这样平淡的图画。 
0	它向我们抛出了古怪的角色，奇怪的处境和怪诞的对话，仿佛都在说：“看这！这是一部有趣的电影！”，但电影本身最终还是没有参与。 
0	使用这种电子游戏作为原始资料电影的固有局限性再次在这种精神紧张的恐怖/动作混合游戏中变得十分清晰。 
0	糟糕的公司 。 不好的电影。 简直糟透了。 
0	这不仅是无聊的，因为我们已经看到[eddie]墨菲把这种温和的家伙吓死了，而且是因为这个阴谋同样卑鄙。 
0	艾利丝的书中从未出现过艾薇儿的电影。 
0	一部脚本拙劣的讲道寓言，忘记了在传播宣传的热情中展开了一个连贯可信的故事。 
0	从巴勒斯坦方面看到冲突是有趣的，但是longley的电影缺乏平衡。 。 。 未能将斗争置于有意义的历史语境中。 
0	woo有权像任何导演一样做出巨大的动作序列，但是电影制片人在意识到斯蒂芬•斯皮尔伯格第一次正确采取行动之前将复制“拯救私人瑞恩”的战斗场景多久？ 
0	这是真诚的错，但是不幸的是，它并不是很引人注目或有趣。 
0	。 。 。 琼斯尽管在屏幕上绝对有独特的表现，但是却不能吸引一部电影，尽管它的标题如果要充分利用其领导的特殊礼物应该是一件令人头疼的事。 
0	此后续行动似乎与1953年的迪士尼经典电影非常相似，以至于它让一位老年彼得变得很渴望。 
0	您可能会问，为什么电视免费的时候应该买电影牛奶？ 没有一个好的答案。 
0	这部动作缓慢的瑞典电影甚至没有带来一丝喜悦，他更喜欢专注于马丁在床上大便，在自己的生日聚会上在植物上小便时的羞辱。 
0	电影的软绵绵的饼干，吸血鬼肥皂剧，就其本身而言也没有多大意义。 
0	那里有情节，疯狂的坚持和重复的钢琴曲调让我想尖叫。 
0	这是一部影片，其激动的能力如此缺乏安全感，以至于它不但产生一场雷声，而且发出两次强烈的假雷暴，以突显这一动作。 
0	这可笑了三分钟。 
0	克莱恩 ， 迷人 的 喜剧，像 美国派 和死 ， 在 选举中， 提供 的 最悲伤的 动作英雄 表演 见过 一个 。 
0	很少有电影能够如此迅速地从“有前途的”变成“有趣的”到“熟悉的”，然后才真正落在“愚蠢的”上。 
